customer_id,first_name,last_name,email,phone,city,state,country,date_of_birth,registration_date,loyalty_level
C0008588,Jennifer,Nguyen,fergusondylan@example.com,0797800010,Ahmedabad,Tamil Nadu,India,1988-09-08,2024-09-05,Bronze
C0008589,Kathryn,Martinez,drew10@example.com,6908640229,Bengaluru,Tamil Nadu,India,1981-12-10,2022-08-24,Silver
C0008590,Daniel,Castro,jessica44@example.com,8750986834,Coimbatore,Karnataka,India,2003-12-04,2022-05-23,Silver
C0008591,John,Allen,raymondhensley@example.org,8309667126,Bengaluru,Tamil Nadu,India,2000-06-20,2026-01-11,Silver
C0008592,Amy,Wang,stacymiddleton@example.org,1339400324,Kolkata,Tamil Nadu,India,1981-10-08,2022-09-01,Bronze
C0008593,Joseph,Villanueva,christine94@example.org,9900431356,Delhi,Telangana,India,1985-04-08,2023-12-18,Bronze
C0008594,Timothy,Anderson,traviseaton@example.org,4563307351,Ahmedabad,Tamil Nadu,India,1997-05-29,2024-09-17,Bronze
C0008595,Hannah,Harrington,richard79@example.org,7976957682,Coimbatore,Tamil Nadu,India,1994-01-24,2023-10-25,Bronze
C0008596,Jennifer,Mckenzie,brandigarcia@example.org,3314992628,Kolkata,Rajasthan,India,2008-01-18,2025-04-15,Silver
C0008597,Daniel,Williams,angelahodges@example.org,3586909083,Mumbai,Karnataka,India,1971-01-25,2024-09-09,Bronze
C0008598,Donna,Robbins,gary61@example.org,7568043334,Delhi,Telangana,India,1982-02-16,2022-01-07,Silver
C0008599,Andrea,Glass,petermcgrath@example.net,6440484343,Mumbai,Tamil Nadu,India,1988-03-07,2022-03-02,Bronze
C0008600,Brandon,Watson,timothystafford@example.com,8709331831,Chennai,Telangana,India,2001-02-03,2022-10-04,Bronze
C0008601,Amanda,Young,parkerkari@example.com,5555544382,Hyderabad,Tamil Nadu,India,1965-08-06,2026-07-12,Bronze
C0008602,Jaclyn,Morris,wangbryan@example.org,8349868210,Pune,Maharashtra,India,1982-11-06,2022-08-24,Gold
C0008603,Terrance,Castaneda,igarcia@example.net,9129863241,Chennai,Maharashtra,India,1996-12-21,2024-03-18,Gold
C0008604,Megan,Lewis,harold14@example.com,6593349694,Hyderabad,Telangana,India,1996-03-05,2023-03-01,Bronze
C0008605,Tracy,Morales,iking@example.com,4468262124,Bengaluru,Karnataka,India,1965-01-15,2024-03-13,Bronze
C0008606,David,Harrell,marcus25@example.net,6901572092,Hyderabad,Tamil Nadu,India,1984-07-23,2023-12-02,Bronze
C0008607,Casey,Lopez,kimberlyhenderson@example.com,2988924238,Ahmedabad,Tamil Nadu,India,1992-10-18,2025-06-05,Bronze
C0008608,David,Barnett,bfriedman@example.org,4042653702,Bengaluru,Delhi,India,1992-05-28,2023-09-13,Bronze
C0008609,Cynthia,Reid,amandapineda@example.com,2234169217,Jaipur,Rajasthan,India,1964-05-03,2024-06-22,Bronze
C0008610,Diana,Clark,johnsonkrista@example.net,5416323999,Bengaluru,West Bengal,India,1975-02-12,2024-08-16,Bronze
C0008611,Mary,Jackson,jallen@example.net,4581866255,Mumbai,Maharashtra,India,1980-12-08,2023-02-02,Gold
C0008612,Joseph,Huang,brockray@example.org,4302059662,Coimbatore,Telangana,India,1966-07-08,2025-02-28,Bronze
C0008613,Elizabeth,Smith,lfritz@example.net,0816310695,Hyderabad,Delhi,India,1964-01-05,2022-09-26,Bronze
C0008614,Deborah,Reynolds,devon35@example.org,8333057941,Pune,Maharashtra,India,1972-12-21,2021-10-12,Gold
C0008615,Thomas,Berg,johnpennington@example.com,3981980542,Jaipur,Telangana,India,1999-09-27,2026-04-11,Bronze
C0008616,Tamara,Lozano,richardrebecca@example.com,8420888577,Hyderabad,Tamil Nadu,India,1963-06-13,2025-10-10,Bronze
C0008617,Steven,Williams,msmith@example.org,9655854009,Hyderabad,Tamil Nadu,India,1994-02-16,2022-09-08,Bronze
C0008618,Chris,Cox,codyhess@example.net,9257019354,Jaipur,Tamil Nadu,India,1964-05-07,2024-06-04,Gold
C0008619,Mary,Oliver,donald10@example.com,4605877294,Bengaluru,Maharashtra,India,1965-06-02,2025-07-09,Bronze
C0008620,Samantha,Jacobs,cray@example.org,1192284053,Delhi,Maharashtra,India,2000-03-26,2022-05-18,Bronze
C0008621,Patrick,Hunt,leslie35@example.org,0135425899,Bengaluru,Maharashtra,India,1998-03-03,2022-12-31,Bronze
C0008622,Barry,Watson,jasonfrench@example.net,9082118370,Hyderabad,Maharashtra,India,1989-12-18,2025-05-27,Bronze
C0008623,Jeffrey,Wilson,alicia69@example.com,1378778343,Kolkata,Karnataka,India,1968-09-13,2022-11-02,Gold
C0008624,Scott,Goodwin,albertschultz@example.org,5107621172,Hyderabad,Maharashtra,India,1971-09-30,2023-08-29,Silver
C0008625,Rachel,Cooper,kjohnson@example.net,8768092579,Delhi,Maharashtra,India,2004-10-18,2025-05-06,Gold
C0008626,Heather, Johnson ,brandonrodriguez@example.com,0409705982,Kolkata,Delhi,India,1972-08-15,2025-09-15,Bronze
C0008627,Brittany,Gomez,jessicasolis@example.net,2936272326,Mumbai,Delhi,India,1974-12-31,2024-12-12,Bronze
C0008628,James,Callahan,smithcarol@example.net,9890897637,Kolkata,Delhi,India,1975-05-22,2024-06-18,Gold
C0008629,Haley,Coleman,gonzalezrhonda@example.org,3130357006,Delhi,Rajasthan,India,1981-05-10,2022-08-07,Bronze
C0008630,Cynthia,Murphy,kevin30@example.net,4695470929,Chennai,Telangana,India,1976-06-10,2023-10-24,Bronze
C0008631,Rita,Trujillo,moorejulia@example.com,2231267984,Coimbatore,West Bengal,India,1987-06-12,2026-02-14,Bronze
C0008632,Meredith,Robertson,alexsampson@example.com,4656465538,Delhi,Telangana,India,1981-06-07,2025-11-02,Silver
C0008633,John,Jenkins,megan73@example.com,6601960349,Jaipur,Maharashtra,India,1991-10-05,2023-09-03,Bronze
C0008634,Andrew,Rivera,sosashaun@example.net,8537188751,Ahmedabad,Gujarat,India,1984-08-12,2024-08-24,Silver
C0008635,Ashley,Perez,smithmark@example.org,9526951780,Mumbai,Delhi,India,2007-07-13,2024-12-29,Silver
C0008636,George,Rodgers,william93@example.org,1194432099,Coimbatore,Maharashtra,India,2003-06-17,2024-12-01,Bronze
C0008637,Jeffrey,Hart,ccook@example.net,8636649401,Ahmedabad,Maharashtra,India,1995-08-02,2023-09-27,Bronze
C0008638,John,Tucker,leslieferguson@example.org,8226609467,Bengaluru,Maharashtra,India,1977-03-20,2024-05-30,Silver
C0008639,Kirsten,Bailey,julie39@example.net,2531453656,Kolkata,West Bengal,India,1994-04-23,2026-01-02,Bronze
C0008640,Patricia,Wilkins,jacobwilson@example.org,6725681853,Pune,Rajasthan,India,1977-10-06,2022-09-22,Gold
C0008641,Tracy,Figueroa,sandra39@example.org,4131164597,Delhi,Gujarat,India,1979-05-12,2026-06-15,Gold
C0008642,Colton,Castro,caleb28@example.net,6133599391,Kolkata,Telangana,India,1995-07-25,2022-12-08,Bronze
C0008643,Tina,Clay,nataliealvarado@example.com,9130313992,Mumbai,Tamil Nadu,India,1997-10-31,2024-08-03,Bronze
C0008644,Theresa,Munoz,robert79@example.net,7275759262,Kolkata,West Bengal,India,1978-07-18,2023-03-23,Bronze
C0008645,Jessica,Clark,sharon99@example.org,4948630370,Delhi,Gujarat,India,1993-10-29,2023-02-02,Gold
C0008646,Ebony,Watkins,pporter@example.net,7897585681,Pune,Maharashtra,India,2008-01-20,2024-08-25,Bronze
C0008647,Bryce,Brady,cassandrabell@example.org,6579495591,Jaipur,Maharashtra,India,1972-09-08,2026-06-12,Bronze
C0008648,Bethany,Wheeler,anthonyvictoria@example.org,0339707941,Ahmedabad,Delhi,India,1988-01-24,2025-08-27,Gold
C0008649,Kaitlin,Quinn,tinaellison@example.org,9584231429,Kolkata,West Bengal,India,1979-12-07,2026-05-16,Silver
C0008650,David,Harris,singhcynthia@example.net,7311668159,Mumbai,Maharashtra,India,1976-12-13,2021-11-03,Bronze
C0008651,Melanie,Vaughan,sday@example.com,9447539805,Jaipur,West Bengal,India,1994-01-10,2025-06-21,Bronze
C0008652,Patrick,Morgan,christopher92@example.net,8868314676,Jaipur,Tamil Nadu,India,1966-08-12,2021-09-14,Gold
C0008653,Eric,Richardson,fbutler@example.com,9548464316,Mumbai,Telangana,India,1979-09-11,2025-08-09,Bronze
C0008654,Rebecca,Hess,robertmoore@example.org,7686751892,Kolkata,Gujarat,India,2000-12-07,2026-07-14,Gold
C0008655,Eric,Anderson,johnsonjesse@example.net,3779541925,Hyderabad,Delhi,India,1986-04-14,2022-07-29,Bronze
C0008656,Jon,Kim,todd04@example.net,0917400930,Ahmedabad,Karnataka,India,1968-11-30,2024-08-10,Bronze
C0008657,Claire,Hamilton,michaelday@example.org,9065533011,Ahmedabad,West Bengal,India,1985-06-02,2021-10-18,Platinum
C0008658,Susan,Dixon,gary34@example.com,8574075332,Coimbatore,Maharashtra,India,2003-09-03,2024-08-09,Bronze
C0008659,Aaron,Williams,cunninghamvirginia@example.org,0609757877,Mumbai,Delhi,India,1967-12-19,2024-07-23,Bronze
C0008660,Kimberly,Solis,garrett64@example.net,4519399541,Pune,Tamil Nadu,India,1996-10-04,2023-06-25,Silver
C0008661,Christopher,Pratt,tsmith@example.com,1703107281,Mumbai,Rajasthan,India,1981-08-23,2024-05-09,Bronze
C0008662,Jason,Underwood,dustinsilva@example.net,5214424291,Bengaluru,West Bengal,India,1981-05-01,2024-11-04,Silver
C0008663,Cameron,French,raymond88@example.net,4423504288,Hyderabad,Delhi,India,1992-02-04,2023-09-06,Silver
C0008664,John,Cox,kmorris@example.org,9134122301,Jaipur,Maharashtra,India,1992-05-18,2021-09-01,Silver
C0008665,Paul,Rios,john91@example.org,2413610214,Coimbatore,Karnataka,India,1972-09-26,2026-04-21,Bronze
C0008666,April,Cooper,sheppardkatherine@example.org,3988722174,Pune,Maharashtra,India,1974-07-19,2022-07-03,Silver
C0008667,Neil,Wilson,phillipsanthony@example.org,2019310758,Coimbatore,Karnataka,India,2006-11-15,2023-10-09,Bronze
C0008668,Tyler,Alvarez,maria60@example.org,3087861030,Coimbatore,Maharashtra,India,1982-11-12,2025-12-06,Silver
C0008669,Sean,Turner,hunterbrenda@example.org,1411852064,Bengaluru,Tamil Nadu,India,1994-10-21,2021-08-05,Bronze
C0008670,Jessica,Johnson,elizabethmanning@example.net,5201913137,Ahmedabad,Maharashtra,India,1978-12-09,2021-11-07,Silver
C0008671,Diana,Simpson,fhenderson@example.org,2082896641,Kolkata,Tamil Nadu,India,1964-11-08,2025-03-03,Silver
C0008672,Brittany,Miller,jvasquez@example.com,5035969244,Hyderabad,Tamil Nadu,India,1990-12-23,2024-08-03,Gold
C0008673,Rebecca,Curtis,paula05@example.com,7982735372,Delhi,Tamil Nadu,India,2003-04-06,2023-02-17,Silver
C0008674,Brandon,Munoz,wilsonkelsey@example.net,0423515787,Ahmedabad,Tamil Nadu,India,1980-04-28,2025-10-31,Gold
C0008675,Timothy,Ramos,aliciamurphy@example.net,2983814689,Chennai,Tamil Nadu,India,1968-05-08,2024-04-03,Gold
C0008676,Wesley,Cabrera,morenorichard@example.net,3613270189,Kolkata,Delhi,India,1995-07-26,2026-02-16,Silver
C0008677,Jessica,Hall,dustin18@example.org,7856438013,Bengaluru,Telangana,India,1995-08-19,2026-02-05,Platinum
C0008678,Amanda,Turner,pdickerson@example.org,9296564187,Delhi,West Bengal,India,1984-08-06,2024-07-09,Gold
C0008679,Luis,Barry,alyssa95@example.com,9455381139,Jaipur,Delhi,India,1990-01-21,2022-10-12,Gold
C0008680,Brian,Rosales,sydneywheeler@example.org,1896507474,Ahmedabad,West Bengal,India,1979-08-28,2025-10-29,Bronze
C0008681,Raymond,Adams,ramosveronica@example.com,3863337141,Delhi,Telangana,India,1977-06-25,2024-12-28,Silver
C0008682,Pamela,Campbell,gregory50@example.org,5356547543,Hyderabad,West Bengal,India,1974-12-25,2023-04-20,Gold
C0008683,Deanna, Kirk ,lancemoody@example.net,3549451837,Delhi,Maharashtra,India,1972-08-24,2025-03-29,Gold
C0008684,James,Massey,mcain@example.net,6964947849,Mumbai,Maharashtra,India,1971-01-22,2022-11-12,Silver
C0008685,Stephen,Strickland,dbraun@example.net,0006663769,Ahmedabad,Telangana,India,1986-11-01,2025-12-17,Silver
C0008686,Raymond,Brown,catherinemccormick@example.net,9475758099,Jaipur,Rajasthan,India,1971-09-16,2026-05-11,Silver
C0008687,Brenda,Huber,amanda75@example.org,5794612635,Delhi,Tamil Nadu,India,1970-10-29,2021-11-20,Bronze
C0008688,Nicholas,Ramirez,coreyhorne@example.com,7514469491,Jaipur,Delhi,India,1983-12-08,2021-08-17,Silver
C0008689,Christopher,Sanchez,howardbrian@example.org,9099052993,Bengaluru,Karnataka,India,2000-09-11,2024-01-13,Bronze
C0008690,John,Thomas,iharris@example.com,4732292130,Kolkata,West Bengal,India,1993-11-01,2026-02-06,Silver
C0008691,Thomas,Thomas,cynthia36@example.com,7763025147,Jaipur,Gujarat,India,2007-05-21,2021-11-30,Bronze
C0008692,Amanda,Garcia,marcus36@example.com,1011246791,Kolkata,Gujarat,India,1973-04-04,2026-07-19,Platinum
C0008693,Laura,Cervantes,tmcdaniel@example.com,6640606032,Chennai,West Bengal,India,1962-03-07,2022-01-18,Silver
C0008694,Matthew,Avery,kendraterry@example.org,3993534091,Coimbatore,Maharashtra,India,1993-01-25,2023-11-23,Bronze
C0008695,Teresa,Greer,catherinecampos@example.com,3225578407,Mumbai,Rajasthan,India,1967-08-26,2022-12-11,Bronze
C0008696,Nicole,Carr,lharrington@example.com,8461512262,Bengaluru,West Bengal,India,1969-03-17,2021-12-25,Bronze
C0008697,Edward,Silva,brownmatthew@example.net,0572754668,Pune,Rajasthan,India,2002-10-18,2025-08-08,Bronze
C0008698,Kenneth,Jones,hopkinsmelanie@example.org,7968771371,Kolkata,Maharashtra,India,1985-08-14,2025-01-13,Silver
C0008699,Vickie,Fernandez,xklein@example.net,6575636997,Delhi,Rajasthan,India,1971-07-11,2024-01-27,Bronze
C0008700,Rachel,Christensen,nixongerald@example.net,4103483208,Bengaluru,Maharashtra,India,1999-04-27,2025-02-20,Bronze
C0008701,Scott,Parker,walkerkyle@example.net,7346358721,Delhi,Delhi,India,1974-03-27,2023-04-26,Bronze
C0008702,Jacqueline,Jones,zsanders@example.com,0901051773,Kolkata,Gujarat,India,2006-10-05,2024-09-03,Silver
C0008703,Monica,Anderson,rodriguezbenjamin@example.com,8900735121,Mumbai,Delhi,India,1991-04-22,2021-09-19,Silver
C0008704,JENNA,Kent,paulhunter@example.org,1705904032,Bengaluru,Delhi,India,2006-12-16,2022-12-29,Bronze
C0008705,Erika,Stewart,fosterpatrick@example.net,3555259456,Jaipur,Tamil Nadu,India,2003-07-12,2024-05-29,Gold
C0008706,Jesus,Foster,margaret13@example.net,5224926904,Delhi,Karnataka,India,1972-05-21,2023-10-24,Silver
C0008707,Daniel,Barrett,jeffjones@example.org,6149271535,Bengaluru,West Bengal,India,1996-02-11,2023-11-01,Silver
C0008708,Michael,Dominguez,stephaniemyers@example.net,2578049763,Mumbai,Tamil Nadu,India,1972-01-16,2023-09-14,Bronze
C0008709,Karen,Turner,trose@example.com,3875725275,Delhi,Tamil Nadu,India,1997-12-06,2023-11-20,Bronze
C0008710,Brad,Morse,williamsjoshua@example.net,9747589610,Kolkata,Tamil Nadu,India,1972-11-04,2022-02-04,Platinum
C0008711,Johnathan,Vincent,petersaustin@example.net,3471872034,Jaipur,Rajasthan,India,1979-09-25,2024-03-02,Silver
C0008712,Peter,Stephens,ismith@example.org,9430748817,Bengaluru,Tamil Nadu,India,1994-08-03,2023-08-08,Bronze
C0008713,Paul,Hebert,cwells@example.com,4130904440,Delhi,Telangana,India,1992-02-03,2021-09-01,Gold
C0008714,Mitchell,Ellis,langkelly@example.com,7051360023,Chennai,Telangana,India,1974-06-07,2023-02-09,Silver
C0008715,Christine,Richardson,hpowell@example.net,4441630418,Kolkata,West Bengal,India,1993-07-10,2024-06-19,Gold
C0008716,Brittany,Duffy,ramirezjudy@example.com,6377639412,Kolkata,Tamil Nadu,India,1963-10-27,2026-01-30,Platinum
C0008717,Heather,Li,lukehamilton@example.org,4085187561,Bengaluru,Rajasthan,India,2003-03-09,2023-10-02,Silver
C0008718,Timothy,Turner,gilbertmichelle@example.net,0591597800,Mumbai,Delhi,India,1970-10-06,2021-10-01,Bronze
C0008719,Tara,Simon,christine35@example.com,7250667417,Mumbai,Delhi,India,1999-04-09,2026-01-24,Silver
C0008720,Deborah,Rios,pauljohnson@example.com,3403773989,Pune,Delhi,India,1985-09-29,2024-05-25,Silver
C0008721,Alyssa,Cochran,leachanthony@example.net,1371262595,Hyderabad,Tamil Nadu,India,1995-11-03,2025-11-23,Bronze
C0008722,Elizabeth,Golden,shanesmith@example.org,9206090139,Mumbai,Karnataka,India,1992-06-10,2022-12-04,Bronze
C0008723,Jason,Carrillo,phillipsrobert@example.com,0072215373,Ahmedabad,Rajasthan,India,1984-06-05,2023-01-29,Platinum
C0008724,Rebecca,Barnett,emily60@example.com,1546124103,Bengaluru,Gujarat,India,1996-06-16,2021-08-25,Gold
C0008725,Elizabeth,Lawrence,martinsteven@example.com,2849371763,Jaipur,Karnataka,India,1977-02-23,2024-10-24,Bronze
C0008726,Jody, Allen ,eric18@example.org,0449825956,Coimbatore,West Bengal,India,1973-12-18,2023-09-13,Bronze
C0008727,John,Montgomery,arthur74@example.org,3387710104,Pune,Gujarat,India,1969-11-13,2024-03-31,Bronze
C0008728,Melinda,Owens,javier27@example.net,0707696851,Bengaluru,Gujarat,India,2002-05-14,2024-06-08,Bronze
C0008729,Ashley,Martinez,matthew34@example.org,6544366777,Hyderabad,Karnataka,India,1968-07-07,2025-05-02,Silver
C0008730,Stacey,Smith,kimcastro@example.net,5150350889,Delhi,Tamil Nadu,India,1992-09-26,2026-04-15,Platinum
C0008731,Angela,Estrada,lisa74@example.org,4803804163,Delhi,Gujarat,India,1979-06-15,2024-07-08,Silver
C0008732,Melinda,Leonard,brittanygriffith@example.net,2717784249,Chennai,Telangana,India,1975-12-11,2023-12-11,Platinum
C0008733,Stanley,Bennett,huffmichael@example.net,0638093850,Coimbatore,Tamil Nadu,India,2003-06-22,2023-01-02,Gold
C0008734,Lauren,Johnson,lrhodes@example.net,5370701646,Bengaluru,Delhi,India,1965-11-17,2022-12-14,Bronze
C0008735,Kelly,Salas,reginald80@example.net,8047340035,Hyderabad,Tamil Nadu,India,1973-10-22,2022-07-19,Silver
C0008736,Benjamin,Arnold,karen52@example.com,6228525924,Delhi,Maharashtra,India,1997-11-30,2023-09-18,Bronze
C0008737,Timothy,Luna,wanderson@example.net,4845385224,Ahmedabad,Karnataka,India,1998-10-04,2022-04-18,Gold
C0008738,Melanie,Gilbert,petersoncameron@example.com,8778889399,Jaipur,Maharashtra,India,1996-05-16,2023-12-27,Platinum
C0008739,Gina,Jones,jorge41@example.com,2166197815,Ahmedabad,Tamil Nadu,India,1979-04-13,2025-02-06,Bronze
C0008740,Dennis,Lopez,keithdixon@example.org,9163821002,Kolkata,Delhi,India,2004-06-24,2025-05-11,Gold
C0008741,JERRY,Freeman,alexanderyvonne@example.org,7157966995,Mumbai,Rajasthan,India,1972-01-10,2022-01-20,Bronze
C0008742,Lori,Crawford,novakjulie@example.org,8559157282,Coimbatore,Karnataka,India,1977-06-15,2021-09-14,Bronze
C0008743,Bobby,Brooks,millerjessica@example.net,2216558759,Ahmedabad,Delhi,India,1996-12-28,2025-09-16,Silver
C0008744,Sandra,Schmidt,ryanjones@example.org,7105959011,Bengaluru,West Bengal,India,1968-07-29,2026-07-22,Bronze
C0008745,Eileen,Edwards,jesse23@example.org,2966118717,Jaipur,Delhi,India,1965-08-20,2025-04-30,Bronze
C0008746,William,Curry,lovesamuel@example.org,4475063099,Hyderabad,Karnataka,India,1963-07-14,2024-02-14,Bronze
C0008747,David,Nguyen,franklinchristopher@example.net,7110716429,Chennai,Karnataka,India,1993-08-03,2025-02-10,Silver
C0008748,Pamela,Holt,matthew70@example.net,0870811930,Bengaluru,Maharashtra,India,1996-02-03,2025-12-20,Bronze
C0008749,Barbara,Rose,ambercraig@example.com,5940581315,Chennai,West Bengal,India,2001-12-06,2025-05-04,Silver
C0008750,Stephanie,Weber,zhunt@example.com,5261520054,Kolkata,Telangana,India,1983-08-22,2025-11-23,Bronze
C0008751,Henry,Roy,mwoods@example.com,4284277116,Kolkata,Tamil Nadu,India,1993-04-09,2023-09-01,Bronze
C0008752,Bradley,Morgan,michael52@example.net,6130839398,Pune,Maharashtra,India,1975-09-18,2022-12-30,Bronze
C0008753,Joshua,Thomas,jeffrey54@example.com,1802172282,Pune,Telangana,India,1992-10-09,2024-12-25,Gold
C0008754,Martha,Singh,kyle72@example.net,7086091577,Ahmedabad,Delhi,India,1967-04-16,2024-02-15,Gold
C0008755,Shari,Hamilton,floresashley@example.com,5339982958,Chennai,Telangana,India,1998-01-19,2026-01-31,Silver
C0008756,Ralph,Powell,jessicahenderson@example.org,2903525191,Delhi,Gujarat,India,1995-12-15,2024-03-10,Silver
C0008757,Betty,Duncan,stephanie73@example.org,0721886016,Bengaluru,Gujarat,India,1978-12-16,2024-07-26,Silver
C0008758,Robert,Rivers,andreadodson@example.com,6645257253,Jaipur,Rajasthan,India,1961-12-07,2026-03-25,Bronze
C0008759,Kendra,King,garrettdavid@example.com,6224318718,Coimbatore,Maharashtra,India,1980-11-02,2022-09-15,Bronze
C0008760,Amy,Levine,mglass@example.org,9333104075,Jaipur,Delhi,India,1994-04-27,2021-11-08,Silver
C0008761,Nathaniel,Martinez,rita26@example.org,1863328190,Jaipur,Maharashtra,India,1972-12-27,2024-03-22,Platinum
C0008762,Anthony,Newman,russelljoseph@example.net,4585234077,Chennai,Maharashtra,India,1984-10-18,2021-09-08,Bronze
C0008763,Andrew,Vega,sara94@example.com,2470519121,Pune,West Bengal,India,1981-09-19,2022-12-12,Silver
C0008764,Leah,Maldonado,twu@example.net,8178242060,Kolkata,Maharashtra,India,1991-09-24,2022-11-27,Bronze
C0008765,Jacob,Higgins,rdonovan@example.org,4915128635,Coimbatore,Delhi,India,2006-08-31,2023-11-10,Gold
C0008766,Marie,Hoover,megan59@example.org,7589809392,Hyderabad,Gujarat,India,1965-04-11,2025-11-03,Silver
C0008767,Heather,Mason,csmith@example.com,1337370733,Bengaluru,Gujarat,India,1971-11-14,2026-04-10,Bronze
C0008768,Andrea,Parks,dakota77@example.org,8058543831,Kolkata,Telangana,India,1994-10-14,2023-01-17,Gold
C0008769,Sarah,Montgomery,williamsmatthew@example.net,5549052813,Pune,West Bengal,India,1978-10-21,2024-11-03,Bronze
C0008770,Elizabeth,Castro,daltongrace@example.com,5481199288,Delhi,West Bengal,India,1970-02-25,2022-06-17,Gold
C0008771,Ernest,Taylor,patricialewis@example.com,5404093708,Ahmedabad,Tamil Nadu,India,2005-01-28,2024-03-03,Silver
C0008772,Austin,Lucas,figueroajanice@example.org,5130667631,Bengaluru,Delhi,India,1995-07-31,2025-12-22,Gold
C0008773,Kimberly,Rose,mullinserin@example.net,7043930525,Delhi,Karnataka,India,1975-09-18,2024-01-12,Gold
